3,236,300,188800,0.001221657,78.66666667
0,0,0.00E+00,0.00E+00,0,0
0,0,0.00E+00,0.00E+00,0,0
1,139,100,111200,0.003665209,139
1,119,100,95200,0.000394821,119
0,0,0.00E+00,0.00E+00,0,0
0,0,0.00E+00,0.00E+00,0,0
0,0,0.00E+00,0.00E+00,0,0
1,396,100,316800,0.0071311,396
0,0,0.00E+00,0.00E+00,0,0
0,0,0.00E+00,0.00E+00,0,0
0,0,0.00E+00,0.00E+00,0,0
0,0,0.00E+00,0.00E+00,0,0
0,0,0.00E+00,0.00E+00,0,0
1,40,100,32000,0.000352859,40
0,0,0.00E+00,0.00E+00,0,0
1,40,100,32000,0.000419855,40
0,0,0.00E+00,0.00E+00,0,0
0,0,0.00E+00,0.00E+00,0,0
1,79,100,63200,0.001223087,79
1,40,100,32000,0.000191927,40
0,0,0.00E+00,0.00E+00,0,0
0,0,0.00E+00,0.00E+00,0,0
0,0,0.00E+00,0.00E+00,0,0
0,0,0.00E+00,0.00E+00,0,0
0,0,0.00E+00,0.00E+00,0,0
3,3024,300,2419200,0.000394344,1008
1,576,100,460800,0.009585142,576
3,3024,300,2419200,0.000802358,1008
1,1492,100,1193600,0.000753164,1492
0,0,0.00E+00,0.00E+00,0,0
1,40,100,32000,0.00026989,40
0,0,0.00E+00,0.00E+00,0,0
1,40,100,32000,0.000622988,40
0,0,0.00E+00,0.00E+00,0,0
1,40,100,32000,0.000259161,40
0,0,0.00E+00,0.00E+00,0,0
0,0,0.00E+00,0.00E+00,0,0
0,0,0.00E+00,0.00E+00,0,0
1,40,100,32000,0.000632048,40
0,0,0.00E+00,0.00E+00,0,0
0,0,0.00E+00,0.00E+00,0,0
0,0,0.00E+00,0.00E+00,0,0
2,616,200,492800,0.004804492,308
1,40,100,32000,0.000561953,40
1,40,100,32000,0.000421047,40
0,0,0.00E+00,0.00E+00,0,0
1,40,100,32000,0.00048089,40
0,0,0.00E+00,0.00E+00,0,0
1,40,100,32000,0.000189066,40
0,0,0.00E+00,0.00E+00,0,0
0,0,0.00E+00,0.00E+00,0,0
2,2984,200,2387200,0.000295997,1492
0,0,0.00E+00,0.00E+00,0,0
1,40,100,32000,0.000396013,40
2,1580,200,1264000,0.000270009,790
0,0,0.00E+00,0.00E+00,0,0
1,1492,100,1193600,0.00046587,1492
0,0,0.00E+00,0.00E+00,0,0
1,40,100,32000,0.000439882,40
0,0,0.00E+00,0.00E+00,0,0
2,616,200,492800,0.004571438,308
1,40,100,32000,0.000182152,40
0,0,0.00E+00,0.00E+00,0,0
1,40,100,32000,0.000360966,40
0,0,0.00E+00,0.00E+00,0,0
1,40,100,32000,0.00048089,40
0,0,0.00E+00,0.00E+00,0,0
1,40,100,32000,0.000505924,40
1,40,100,32000,0.000304937,40
0,0,0.00E+00,0.00E+00,0,0
1,40,100,32000,0.000488043,40
0,0,0.00E+00,0.00E+00,0,0
2,2984,200,2387200,0.000330567,1492
1,576,100,460800,0.009947062,576
0,0,0.00E+00,0.00E+00,0,0
1,1492,100,1193600,0.000467062,1492
1,40,100,32000,0.000282049,40
0,0,0.00E+00,0.00E+00,0,0
1,40,100,32000,0.000466108,40
0,0,0.00E+00,0.00E+00,0,0
1,40,100,32000,0.000604868,40
1,40,100,32000,0.000427961,40
0,0,0.00E+00,0.00E+00,0,0
2,2984,200,2387200,0.000483513,1492
0,0,0.00E+00,0.00E+00,0,0
0,0,0.00E+00,0.00E+00,0,0
1,40,100,32000,0.000234842,40
0,0,0.00E+00,0.00E+00,0,0
1,40,100,32000,0.000540018,40
0,0,0.00E+00,0.00E+00,0,0
1,40,100,32000,0.000314236,40
1,40,100,32000,0.000334978,40
0,0,0.00E+00,0.00E+00,0,0
2,2984,200,2387200,0.000330091,1492
0,0,0.00E+00,0.00E+00,0,0
0,0,0.00E+00,0.00E+00,0,0
1,40,100,32000,0.000203848,40
0,0,0.00E+00,0.00E+00,0,0
1,40,100,32000,0.000246048,40
0,0,0.00E+00,0.00E+00,0,0
1,40,100,32000,0.00032115,40
0,0,0.00E+00,0.00E+00,0,0
1,40,100,32000,0.000504017,40
0,0,0.00E+00,0.00E+00,0,0
0,0,0.00E+00,0.00E+00,0,0
0,0,0.00E+00,0.00E+00,0,0
0,0,0.00E+00,0.00E+00,0,0
0,0,0.00E+00,0.00E+00,0,0
0,0,0.00E+00,0.00E+00,0,0
0,0,0.00E+00,0.00E+00,0,0
0,0,0.00E+00,0.00E+00,0,0
2,210,200,168000,0.002357483,105
0,0,0.00E+00,0.00E+00,0,0
2,2984,200,2387200,0.000291467,1492
1,1492,100,1193600,0.000405073,1492
1,1492,100,1193600,0.000377893,1492
3,4476,300,3580800,0.000216007,1492
2,2984,200,2387200,0.000343084,1492
1,1492,100,1193600,0.000499964,1492
3,3826,300,3060800,0.000194629,1275.333333
1,1492,100,1193600,0.000520229,1492
2,2984,200,2387200,0.000365973,1492
2,2984,200,2387200,0.000252962,1492
0,0,0.00E+00,0.00E+00,0,0
0,0,0.00E+00,0.00E+00,0,0
1,1492,100,1193600,0.000677109,1492
3,3036,300,2428800,0.000783285,1012
1,1492,100,1193600,0.000575781,1492
0,0,0.00E+00,0.00E+00,0,0
1,1492,100,1193600,0.000315905,1492
1,1492,100,1193600,0.0006001,1492
2,1620,200,1296000,0.000146985,810
0,0,0.00E+00,0.00E+00,0,0
1,451,100,360800,0.000687838,451
0,0,0.00E+00,0.00E+00,0,0
2,2984,200,2387200,1.54972E-06,1492
1,1492,100,1193600,0.000355959,1492
1,1492,100,1193600,0.000492096,1492
1,1492,100,1193600,0.000697136,1492
1,1492,100,1193600,0.000643015,1492
2,2984,200,2387200,0.00031805,1492
0,0,0.00E+00,0.00E+00,0,0
4,3128,400,2502400,0.000144243,782
4,4516,400,3612800,0.000602007,1129
3,3036,300,2428800,0.000837008,1012
4,3081,400,2464800,0.001250744,770.25
0,0,0.00E+00,0.00E+00,0,0
2,2984,200,2387200,0.000408053,1492
0,0,0.00E+00,0.00E+00,0,0
0,0,0.00E+00,0.00E+00,0,0
1,1492,100,1193600,0.000699043,1492
1,1492,100,1193600,0.000699997,1492
2,2984,200,2387200,0.000266433,1492
0,0,0.00E+00,0.00E+00,0,0
3,3457,300,2765600,0.000217994,1152.333333
2,2984,200,2387200,0.000286937,1492
1,1492,100,1193600,0.000488043,1492
3,4476,300,3580800,0.00023071,1492
1,1492,100,1193600,0.000397921,1492
0,0,0.00E+00,0.00E+00,0,0
0,0,0.00E+00,0.00E+00,0,0
2,2984,200,2387200,0.00040853,1492
2,1620,200,1296000,0.000225902,810
0,0,0.00E+00,0.00E+00,0,0
0,0,0.00E+00,0.00E+00,0,0
0,0,0.00E+00,0.00E+00,0,0
5,6040,500,4832000,0.000196981,1208
0,0,0.00E+00,0.00E+00,0,0
4,4516,400,3612800,0.000541508,1129
3,3064,300,2451200,0.000195662,1021.333333
2,1548,200,1238400,0.000193,774
1,40,100,32000,0.00138998,40
4,1632,400,1305600,0.000455022,408
1,1051,100,840800,0.000411034,1051
0,0,0.00E+00,0.00E+00,0,0
0,0,0.00E+00,0.00E+00,0,0
5,6048,500,4838400,7.9155E-05,1209.6
3,3040,300,2432000,0.000249386,1013.333333
2,80,200,64000,0.002703071,40
0,0,0.00E+00,0.00E+00,0,0
5,6377,500,5101600,0.000471783,1275.4
0,0,0.00E+00,0.00E+00,0,0
3,4476,300,3580800,0.000228008,1492
3,3024,300,2419200,0.000990311,1008
2,1580,200,1264000,0.000221491,790
0,0,0.00E+00,0.00E+00,0,0
1,40,100,32000,0.002071142,40
0,0,0.00E+00,0.00E+00,0,0
0,0,0.00E+00,0.00E+00,0,0
0,0,0.00E+00,0.00E+00,0,0
2,2984,200,2387200,0.000433564,1492
3,4476,300,3580800,0.000279347,1492
6,7500,600,6000000,0.000485539,1250
2,1620,200,1296000,0.000337601,810
1,52,100,41600,0.000391006,52
1,52,100,41600,0.000499964,52
0,0,0.00E+00,0.00E+00,0,0
0,0,0.00E+00,0.00E+00,0,0
1,40,100,32000,0.000546932,40
2,1620,200,1296000,0.00031805,810
0,0,0.00E+00,0.00E+00,0,0
5,3120,500,2496000,0.001981211,624
0,0,0.00E+00,0.00E+00,0,0
5,4556,500,3644800,0.000304031,911.2
0,0,0.00E+00,0.00E+00,0,0
0,0,0.00E+00,0.00E+00,0,0
7,6088,700,4870400,0.000499419,869.7142857
0,0,0.00E+00,0.00E+00,0,0
1,40,100,32000,0.000323057,40
0,0,0.00E+00,0.00E+00,0,0
0,0,0.00E+00,0.00E+00,0,0
6,6803,600,5442400,0.000422716,1133.833333
1,52,100,41600,0.000317812,52
1,1492,100,1193600,0.00041008,1492
3,3072,300,2457600,0.000139952,1024
1,52,100,41600,0.000367165,52
1,40,100,32000,0.001575947,40
0,0,0.00E+00,0.00E+00,0,0
1,40,100,32000,0.000183821,40
0,0,0.00E+00,0.00E+00,0,0
1,40,100,32000,0.000533819,40
0,0,0.00E+00,0.00E+00,0,0
0,0,0.00E+00,0.00E+00,0,0
1,40,100,32000,0.000468016,40
1,377,100,301600,0.000541925,377
0,0,0.00E+00,0.00E+00,0,0
1,40,100,32000,0.000573158,40
0,0,0.00E+00,0.00E+00,0,0
0,0,0.00E+00,0.00E+00,0,0
0,0,0.00E+00,0.00E+00,0,0
0,0,0.00E+00,0.00E+00,0,0
1,40,100,32000,0.000239849,40
0,0,0.00E+00,0.00E+00,0,0
1,40,100,32000,0.0004251,40
0,0,0.00E+00,0.00E+00,0,0
1,40,100,32000,0.000400066,40
1,57,100,45600,0.000507116,57
1,1492,100,1193600,1.90735E-06,1492
2,2984,200,2387200,0.000375032,1492
1,1492,100,1193600,0.000655174,1492
5,4620,500,3696000,0.000376606,924
5,4580,500,3664000,0.001021814,916
0,0,0.00E+00,0.00E+00,0,0
2,2984,200,2387200,0.000281572,1492
3,3064,300,2451200,0.000218391,1021.333333
0,0,0.00E+00,0.00E+00,0,0
1,1492,100,1193600,0.000380993,1492
3,3048,300,2438400,0.00014774,1016
0,0,0.00E+00,0.00E+00,0,0
2,2984,200,2387200,0.000280857,1492
1,1492,100,1193600,0.000538826,1492
1,1492,100,1193600,0.000497818,1492
1,64,100,51200,0.000225782,64
0,0,0.00E+00,0.00E+00,0,0
0,0,0.00E+00,0.00E+00,0,0
0,0,0.00E+00,0.00E+00,0,0
0,0,0.00E+00,0.00E+00,0,0
1,714,100,571200,0.000407934,714
0,0,0.00E+00,0.00E+00,0,0
0,0,0.00E+00,0.00E+00,0,0
1,40,100,32000,0.000296116,40
3,4476,300,3580800,0.00041302,1492
0,0,0.00E+00,0.00E+00,0,0
1,40,100,32000,0.000298977,40
0,0,0.00E+00,0.00E+00,0,0
6,6104,600,4883200,0.000491858,1017.333333
0,0,0.00E+00,0.00E+00,0,0
1,40,100,32000,0.000345707,40
0,0,0.00E+00,0.00E+00,0,0
1,40,100,32000,0.000323057,40
4,3080,400,2464000,0.000883698,770
2,1885,200,1508000,1.07288E-06,942.5
0,0,0.00E+00,0.00E+00,0,0
1,40,100,32000,0.000275135,40
0,0,0.00E+00,0.00E+00,0,0
4,3080,400,2464000,0.000160754,770
0,0,0.00E+00,0.00E+00,0,0
3,3040,300,2432000,0.000171582,1013.333333
1,1492,100,1193600,0.000760078,1492
0,0,0.00E+00,0.00E+00,0,0
1,1492,100,1193600,0.000747919,1492
0,0,0.00E+00,0.00E+00,0,0
1,40,100,32000,0.000516891,40
1,1492,100,1193600,0.000658035,1492
3,3064,300,2451200,0.000195583,1021.333333
1,1492,100,1193600,0.000675917,1492
2,1885,200,1508000,0.000302553,942.5
0,0,0.00E+00,0.00E+00,0,0
1,40,100,32000,0.000268936,40
0,0,0.00E+00,0.00E+00,0,0
2,80,200,64000,0.003094554,40
5,4580,500,3664000,0.001875782,916
1,1492,100,1193600,0.000384808,1492
1,1492,100,1193600,0.000645876,1492
1,1492,100,1193600,0.000498772,1492
0,0,0.00E+00,0.00E+00,0,0
1,40,100,32000,0.000499964,40
0,0,0.00E+00,0.00E+00,0,0
1,40,100,32000,0.000531197,40
0,0,0.00E+00,0.00E+00,0,0
0,0,0.00E+00,0.00E+00,0,0
3,1612,300,1289600,0.000166972,537.3333333
3,3040,300,2432000,0.000238975,1013.333333
0,0,0.00E+00,0.00E+00,0,0
0,0,0.00E+00,0.00E+00,0,0
7,9040,700,7232000,0.000181437,1291.428571
0,0,0.00E+00,0.00E+00,0,0
1,40,100,32000,0.004909039,40
2,80,200,64000,0.002470493,40
1,40,100,32000,0.000364065,40
0,0,0.00E+00,0.00E+00,0,0
0,0,0.00E+00,0.00E+00,0,0
0,0,0.00E+00,0.00E+00,0,0
1,40,100,32000,0.000370979,40
2,616,200,492800,0.004507065,308
6,7540,600,6032000,0.000157793,1256.666667
2,2984,200,2387200,0.000169992,1492
2,616,200,492800,0.004251003,308
0,0,0.00E+00,0.00E+00,0,0
1,40,100,32000,0.000287294,40
0,0,0.00E+00,0.00E+00,0,0
1,40,100,32000,0.000539064,40
0,0,0.00E+00,0.00E+00,0,0
6,4656,600,3724800,0.000474493,776
0,0,0.00E+00,0.00E+00,0,0
1,1492,100,1193600,0.000413895,1492
0,0,0.00E+00,0.00E+00,0,0
0,0,0.00E+00,0.00E+00,0,0
1,40,100,32000,0.000194788,40
0,0,0.00E+00,0.00E+00,0,0
1,40,100,32000,0.0004282,40
0,0,0.00E+00,0.00E+00,0,0
0,0,0.00E+00,0.00E+00,0,0
1,40,100,32000,0.000427961,40
3,156,300,124800,0.002168338,52
5,6024,500,4819200,0.000233412,1204.8
0,0,0.00E+00,0.00E+00,0,0
1,40,100,32000,0.000356913,40
0,0,0.00E+00,0.00E+00,0,0
0,0,0.00E+00,0.00E+00,0,0
0,0,0.00E+00,0.00E+00,0,0
1,40,100,32000,0.000272989,40
0,0,0.00E+00,0.00E+00,0,0
1,40,100,32000,0.000491858,40
7,5721,700,4576800,0.000243017,817.2857143
0,0,0.00E+00,0.00E+00,0,0
1,40,100,32000,0.000501156,40
0,0,0.00E+00,0.00E+00,0,0
0,0,0.00E+00,0.00E+00,0,0
0,0,0.00E+00,0.00E+00,0,0
1,40,100,32000,0.000424147,40
0,0,0.00E+00,0.00E+00,0,0
1,40,100,32000,0.000253916,40
0,0,0.00E+00,0.00E+00,0,0
8,7580,800,6064000,0.001102269,947.5
0,0,0.00E+00,0.00E+00,0,0
1,40,100,32000,0.000519037,40
0,0,0.00E+00,0.00E+00,0,0
1,40,100,32000,0.000530005,40
0,0,0.00E+00,0.00E+00,0,0
0,0,0.00E+00,0.00E+00,0,0
0,0,0.00E+00,0.00E+00,0,0
1,40,100,32000,0.000411987,40
2,1580,200,1264000,0.000309587,790
2,244,200,195200,0.002508998,122
1,40,100,32000,0.004135847,40
0,0,0.00E+00,0.00E+00,0,0
1,40,100,32000,0.000322819,40
0,0,0.00E+00,0.00E+00,0,0
1,40,100,32000,0.000568151,40
2,616,200,492800,0.004583001,308
1,576,100,460800,0.009974957,576
1,132,100,105600,0.003283978,132
8,9417,800,7533600,0.000171334,1177.125
0,0,0.00E+00,0.00E+00,0,0
2,468,200,374400,0.004443526,234
2,616,200,492800,0.004944086,308
1,40,100,32000,0.00051403,40
2,252,200,201600,0.002665877,126
0,0,0.00E+00,0.00E+00,0,0
0,0,0.00E+00,0.00E+00,0,0
2,2984,200,2387200,0.000417471,1492
0,0,0.00E+00,0.00E+00,0,0
2,2984,200,2387200,0.000393987,1492
0,0,0.00E+00,0.00E+00,0,0
0,0,0.00E+00,0.00E+00,0,0
3,3409,300,2727200,0.000168641,1136.333333
0,0,0.00E+00,0.00E+00,0,0
0,0,0.00E+00,0.00E+00,0,0
1,1492,100,1193600,0.000313997,1492
2,2984,200,2387200,0.000239015,1492
1,1492,100,1193600,0.000422001,1492
2,2984,200,2387200,0.000253081,1492
3,3467,300,2773600,0.000182947,1155.666667
3,3040,300,2432000,0.00015974,1013.333333
3,3041,300,2432800,0.000777642,1013.666667
2,2984,200,2387200,0.00021553,1492
2,1572,200,1257600,0.000358939,786
1,1492,100,1193600,0.000349045,1492
1,1492,100,1193600,0.00058198,1492
4,4902,400,3921600,0.000261426,1225.5
2,1548,200,1238400,0.000179887,774
0,0,0.00E+00,0.00E+00,0,0
0,0,0.00E+00,0.00E+00,0,0
4,5968,400,4774400,0.000235736,1492
1,1492,100,1193600,0.000637054,1492
0,0,0.00E+00,0.00E+00,0,0
0,0,0.00E+00,0.00E+00,0,0
2,1580,200,1264000,0.000333548,790
0,0,0.00E+00,0.00E+00,0,0
0,0,0.00E+00,0.00E+00,0,0
0,0,0.00E+00,0.00E+00,0,0
0,0,0.00E+00,0.00E+00,0,0
8,9417,800,7533600,0.000162631,1177.125
8,7620,800,6096000,0.000611246,952.5
0,0,0.00E+00,0.00E+00,0,0
3,4476,300,3580800,0.000226657,1492
3,498,300,398400,0.003292322,166
4,3080,400,2464000,0.000671268,770
2,2984,200,2387200,2.14577E-06,1492
3,3064,300,2451200,0.000204086,1021.333333
0,0,0.00E+00,0.00E+00,0,0
0,0,0.00E+00,0.00E+00,0,0
0,0,0.00E+00,0.00E+00,0,0
1,40,100,32000,0.00122714,40
0,0,0.00E+00,0.00E+00,0,0
3,3040,300,2432000,0.000231902,1013.333333
1,40,100,32000,0.002475023,40
8,9417,800,7533600,0.000152022,1177.125
0,0,0.00E+00,0.00E+00,0,0
0,0,0.00E+00,0.00E+00,0,0
8,7637,800,6109600,0.0011594,954.625
1,40,100,32000,0.006678104,40
0,0,0.00E+00,0.00E+00,0,0
3,3411,300,2728800,0.000195026,1137
0,0,0.00E+00,0.00E+00,0,0
0,0,0.00E+00,0.00E+00,0,0
1,40,100,32000,0.00553894,40
0,0,0.00E+00,0.00E+00,0,0
10,12080,1000,9664000,0.00012722,1208
0,0,0.00E+00,0.00E+00,0,0
1,40,100,32000,0.0002141,40
0,0,0.00E+00,0.00E+00,0,0
2,80,200,64000,0.000838518,40
0,0,0.00E+00,0.00E+00,0,0
1,40,100,32000,0.00048399,40
0,0,0.00E+00,0.00E+00,0,0
4,3080,400,2464000,0.000574052,770
1,40,100,32000,0.009552956,40
8,10540,800,8432000,0.000156373,1317.5
0,0,0.00E+00,0.00E+00,0,0
1,40,100,32000,0.000429153,40
0,0,0.00E+00,0.00E+00,0,0
0,0,0.00E+00,0.00E+00,0,0
0,0,0.00E+00,0.00E+00,0,0
1,40,100,32000,0.000458956,40
0,0,0.00E+00,0.00E+00,0,0
0,0,0.00E+00,0.00E+00,0,0
7,3200,700,2560000,0.001201562,457.1428571
4,4540,400,3632000,0.000170469,1135
1,714,100,571200,0.000246048,714
0,0,0.00E+00,0.00E+00,0,0
0,0,0.00E+00,0.00E+00,0,0
0,0,0.00E+00,0.00E+00,0,0
1,40,100,32000,0.00025177,40
0,0,0.00E+00,0.00E+00,0,0
0,0,0.00E+00,0.00E+00,0,0
0,0,0.00E+00,0.00E+00,0,0
0,0,0.00E+00,0.00E+00,0,0
0,0,0.00E+00,0.00E+00,0,0
1,40,100,32000,0.000709057,40
1,40,100,32000,0.000257015,40
0,0,0.00E+00,0.00E+00,0,0
0,0,0.00E+00,0.00E+00,0,0
0,0,0.00E+00,0.00E+00,0,0
1,52,100,41600,0.000577927,52
1,52,100,41600,0.000451088,52
1,52,100,41600,0.000277042,52
1,52,100,41600,0.000547171,52
1,52,100,41600,0.000276089,52
1,52,100,41600,0.000342131,52
0,0,0.00E+00,0.00E+00,0,0
2,220,200,176000,0.002122998,110
0,0,0.00E+00,0.00E+00,0,0
1,60,100,48000,0.000265837,60
1,60,100,48000,0.000478983,60
1,60,100,48000,0.000243902,60
1,60,100,48000,0.000594854,60
1,52,100,41600,0.00056076,52
1,40,100,32000,0.000256062,40
0,0,0.00E+00,0.00E+00,0,0
0,0,0.00E+00,0.00E+00,0,0
0,0,0.00E+00,0.00E+00,0,0
2,616,200,492800,0.00404501,308
0,0,0.00E+00,0.00E+00,0,0
0,0,0.00E+00,0.00E+00,0,0
0,0,0.00E+00,0.00E+00,0,0
0,0,0.00E+00,0.00E+00,0,0
1,40,100,32000,0.000540972,40
0,0,0.00E+00,0.00E+00,0,0
0,0,0.00E+00,0.00E+00,0,0
0,0,0.00E+00,0.00E+00,0,0
1,40,100,32000,0.000349998,40
0,0,0.00E+00,0.00E+00,0,0
0,0,0.00E+00,0.00E+00,0,0
0,0,0.00E+00,0.00E+00,0,0
0,0,0.00E+00,0.00E+00,0,0
1,52,100,41600,0.000621796,52
1,52,100,41600,0.000331163,52
1,52,100,41600,0.000624895,52
2,496,200,396800,0.004972577,248
1,52,100,41600,0.000708103,52
1,52,100,41600,0.000434399,52
0,0,0.00E+00,0.00E+00,0,0
0,0,0.00E+00,0.00E+00,0,0
3,264,300,211200,0.001368602,88
1,40,100,32000,0.000451088,40
1,40,100,32000,0.000286102,40
1,40,100,32000,0.000212908,40
0,0,0.00E+00,0.00E+00,0,0
1,40,100,32000,0.000338793,40
0,0,0.00E+00,0.00E+00,0,0
1,40,100,32000,0.000407934,40
0,0,0.00E+00,0.00E+00,0,0
9,10588,900,8470400,9.69039E-05,1176.444444
8,4700,800,3760000,0.000849009,587.5
0,0,0.00E+00,0.00E+00,0,0
2,422,200,337600,0.000887036,211
0,0,0.00E+00,0.00E+00,0,0
0,0,0.00E+00,0.00E+00,0,0
0,0,0.00E+00,0.00E+00,0,0
1,74,100,59200,0.000281811,74
0,0,0.00E+00,0.00E+00,0,0
7,7588,700,6070400,0.000116995,1084
0,0,0.00E+00,0.00E+00,0,0
2,468,200,374400,0.004220009,234
1,40,100,32000,0.001439095,40
0,0,0.00E+00,0.00E+00,0,0
3,3040,300,2432000,0.000261386,1013.333333
3,3385,300,2708000,6.36E-07,1128.333333
0,0,0.00E+00,0.00E+00,0,0
3,3040,300,2432000,0.000198444,1013.333333
0,0,0.00E+00,0.00E+00,0,0
1,40,100,32000,0.000233889,40
0,0,0.00E+00,0.00E+00,0,0
0,0,0.00E+00,0.00E+00,0,0
0,0,0.00E+00,0.00E+00,0,0
0,0,0.00E+00,0.00E+00,0,0
